name,id
"viewport=DesktopTablet, Pairings=FeatMD+BodyLG, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:284657
"viewport=DesktopTablet, Pairings=TitleLG+TitleSM, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:176940
"viewport=DesktopTablet, Pairings=TitleLG+TitleSM, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:284672
"viewport=DesktopTablet, Pairings=TitleLG+TitleSM, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",51640:176944
"viewport=DesktopTablet, Pairings=TitleLG+TitleSM, titleBold=False, Subtitle Color=Primary, textAlignment=Left",61484:284676
"viewport=DesktopTablet, Pairings=TitleLG+TitleSM, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:176956
"viewport=DesktopTablet, Pairings=TitleLG+TitleSM, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:284688
"viewport=DesktopTablet, Pairings=TitleLG+TitleSM, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",51640:176960
"viewport=DesktopTablet, Pairings=TitleLG+TitleSM, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:284692
"viewport=DesktopTablet, Pairings=TitleXL+TitleMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:176972
"viewport=DesktopTablet, Pairings=TitleXL+TitleMD, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:284704
"viewport=DesktopTablet, Pairings=TitleXL+BodyMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:176977
"viewport=DesktopTablet, Pairings=BodyLG+BodyMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",108863:163976
"viewport=DesktopTablet, Pairings=BodyLG+BodyMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",108863:164018
"viewport=DesktopTablet, Pairings=BodyLG+BodySM, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",108863:163983
"viewport=DesktopTablet, Pairings=BodyLG+BodySM, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",108863:164020
"viewport=DesktopTablet, Pairings=BodyMD+BodySM, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",108863:163994
"viewport=DesktopTablet, Pairings=BodyMD+BodySM, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",108863:164022
"viewport=DesktopTablet, Pairings=TitleXL+BodyMD, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:284709
"viewport=DesktopTablet, Pairings=BodyLG+BodyMD, titleBold=True, Subtitle Color=Primary, textAlignment=Left",108206:5993
"viewport=DesktopTablet, Pairings=BodyLG+BodySM, titleBold=True, Subtitle Color=Primary, textAlignment=Left",108206:6000
"viewport=DesktopTablet, Pairings=BodyMD+BodySM, titleBold=True, Subtitle Color=Primary, textAlignment=Left",108206:6011
"viewport=DesktopTablet, Pairings=BodyLG+BodyLG, titleBold=True, Subtitle Color=Primary, textAlignment=Center",108206:6022
"viewport=DesktopTablet, Pairings=BodyMD+BodyMD, titleBold=True, Subtitle Color=Primary, textAlignment=Center",108206:6026
"viewport=DesktopTablet, Pairings=BodySM+BodySM, titleBold=True, Subtitle Color=Primary, textAlignment=Center",108206:6030
"viewport=DesktopTablet, Pairings=BodyLG+BodyMD, titleBold=True, Subtitle Color=Primary, textAlignment=Center",108206:6034
"viewport=DesktopTablet, Pairings=BodyLG+BodySM, titleBold=True, Subtitle Color=Primary, textAlignment=Center",108206:6036
"viewport=DesktopTablet, Pairings=BodyMD+BodySM, titleBold=True, Subtitle Color=Primary, textAlignment=Center",108206:6038
"viewport=DesktopTablet, Pairings=TitleXL+BodyMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",51640:176979
"viewport=DesktopTablet, Pairings=BodyLG+BodyMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",108863:163811
"viewport=DesktopTablet, Pairings=BodyLG+BodyMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",108863:163851
"viewport=DesktopTablet, Pairings=BodyLG+BodySM, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",108863:163818
"viewport=DesktopTablet, Pairings=BodyLG+BodySM, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",108863:163853
"viewport=DesktopTablet, Pairings=BodyMD+BodySM, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",108863:163833
"viewport=DesktopTablet, Pairings=BodyMD+BodySM, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",108863:163855
"viewport=DesktopTablet, Pairings=TitleXL+BodyMD, titleBold=False, Subtitle Color=Primary, textAlignment=Left",61484:284711
"viewport=DesktopTablet, Pairings=TitleXL+BodyMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:176981
"viewport=DesktopTablet, Pairings=TitleXL+BodyMD, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:284713
"viewport=DesktopTablet, Pairings=TitleXL+BodyMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",51640:176983
"viewport=DesktopTablet, Pairings=TitleXL+BodyMD, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:284715
"viewport=DesktopTablet, Pairings=TitleXL+BodySM, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:176993
"viewport=DesktopTablet, Pairings=TitleXL+BodySM, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:284725
"viewport=DesktopTablet, Pairings=TitleXL+BodySM, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",51640:176995
"viewport=DesktopTablet, Pairings=TitleXL+BodySM, titleBold=False, Subtitle Color=Primary, textAlignment=Left",61484:284727
"viewport=DesktopTablet, Pairings=TitleXL+BodySM, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:176997
"viewport=DesktopTablet, Pairings=TitleXL+BodySM, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:284729
"viewport=DesktopTablet, Pairings=TitleXL+BodySM, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",51640:176999
"viewport=DesktopTablet, Pairings=TitleXL+BodySM, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:284731
"viewport=DesktopTablet, Pairings=TitleXL+TitleMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",51640:177009
"viewport=DesktopTablet, Pairings=TitleXL+TitleMD, titleBold=False, Subtitle Color=Primary, textAlignment=Left",61484:284741
"viewport=DesktopTablet, Pairings=TitleXL+TitleMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:177024
"viewport=DesktopTablet, Pairings=TitleXL+TitleMD, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:284756
"viewport=DesktopTablet, Pairings=TitleXL+TitleMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",51640:177029
"viewport=DesktopTablet, Pairings=TitleXL+TitleMD, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:284761
"viewport=DesktopTablet, Pairings=FeatXS+TitleMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:177044
"viewport=DesktopTablet, Pairings=FeatXS+TitleMD, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:284776
"viewport=DesktopTablet, Pairings=FeatXS+TitleMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",51640:177049
"viewport=DesktopTablet, Pairings=FeatXS+TitleMD, titleBold=False, Subtitle Color=Primary, textAlignment=Left",61484:284781
"viewport=DesktopTablet, Pairings=FeatXS+TitleMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:177064
"viewport=DesktopTablet, Pairings=FeatXS+TitleMD, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:284796
"viewport=DesktopTablet, Pairings=FeatXS+TitleMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",51640:177069
"viewport=DesktopTablet, Pairings=FeatXS+TitleMD, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:284801
"viewport=DesktopTablet, Pairings=Title2XL+TitleMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:177084
"viewport=DesktopTablet, Pairings=Title2XL+TitleMD, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:284816
"viewport=DesktopTablet, Pairings=Title2XL+TitleMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:177099
"viewport=DesktopTablet, Pairings=Title2XL+TitleMD, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:284831
"viewport=DesktopTablet, Pairings=Title2XL+TitleMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",51640:177104
"viewport=DesktopTablet, Pairings=Title2XL+TitleMD, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:284836
"viewport=DesktopTablet, Pairings=FeatSM+Title MD, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:177119
"viewport=DesktopTablet, Pairings=FeatSM+Title MD, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:284851
"viewport=DesktopTablet, Pairings=FeatSM+Title MD, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",51640:177124
"viewport=DesktopTablet, Pairings=FeatSM+Title MD, titleBold=False, Subtitle Color=Primary, textAlignment=Left",61484:284856
"viewport=DesktopTablet, Pairings=FeatSM+Title MD, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:177139
"viewport=DesktopTablet, Pairings=FeatSM+Title MD, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:284871
"viewport=DesktopTablet, Pairings=FeatSM+Title MD, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",51640:177144
"viewport=DesktopTablet, Pairings=FeatSM+Title MD, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:284876
"viewport=DesktopTablet, Pairings=FeatMD+TitleMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:177159
"viewport=DesktopTablet, Pairings=FeatMD+TitleMD, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:284891
"viewport=DesktopTablet, Pairings=FeatMD+TitleMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",51640:177164
"viewport=DesktopTablet, Pairings=FeatMD+TitleMD, titleBold=False, Subtitle Color=Primary, textAlignment=Left",61484:284896
"viewport=DesktopTablet, Pairings=FeatMD+TitleMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:177179
"viewport=DesktopTablet, Pairings=FeatMD+TitleMD, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:284911
"viewport=DesktopTablet, Pairings=FeatMD+TitleMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",51640:177184
"viewport=DesktopTablet, Pairings=FeatMD+TitleMD, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:284916
"viewport=DesktopTablet, Pairings=FeatXS+TitleLG, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:177199
"viewport=DesktopTablet, Pairings=FeatXS+TitleLG, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:284931
"viewport=DesktopTablet, Pairings=FeatXS+BodyMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:177204
"viewport=DesktopTablet, Pairings=FeatXS+BodyMD, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:284936
"viewport=DesktopTablet, Pairings=FeatXS+BodyMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",51640:177206
"viewport=DesktopTablet, Pairings=FeatXS+BodyMD, titleBold=False, Subtitle Color=Primary, textAlignment=Left",61484:284938
"viewport=DesktopTablet, Pairings=FeatXS+BodyMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:177208
"viewport=DesktopTablet, Pairings=FeatXS+BodyMD, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:284940
"viewport=DesktopTablet, Pairings=FeatXS+BodyMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",51640:177210
"viewport=DesktopTablet, Pairings=FeatXS+BodyMD, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:284942
"viewport=DesktopTablet, Pairings=FeatXS+TitleLG, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",51640:177220
"viewport=DesktopTablet, Pairings=FeatXS+TitleLG, titleBold=False, Subtitle Color=Primary, textAlignment=Left",61484:284952
"viewport=DesktopTablet, Pairings=FeatXS+TitleLG, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:177235
"viewport=DesktopTablet, Pairings=FeatXS+TitleLG, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:284967
"viewport=DesktopTablet, Pairings=FeatXS+TitleLG, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",51640:177240
"viewport=DesktopTablet, Pairings=FeatXS+TitleLG, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:284972
"viewport=DesktopTablet, Pairings=Title2XL+Title LG, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:177255
"viewport=DesktopTablet, Pairings=Title2XL+Title LG, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:284987
"viewport=DesktopTablet, Pairings=Title2XL+BodyMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:177260
"viewport=DesktopTablet, Pairings=Title2XL+BodyMD, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:284992
"viewport=DesktopTablet, Pairings=Title2XL+BodyMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",51640:177262
"viewport=DesktopTablet, Pairings=Title2XL+BodyMD, titleBold=False, Subtitle Color=Primary, textAlignment=Left",61484:284994
"viewport=DesktopTablet, Pairings=BodyLG+BodyMD, titleBold=False, Subtitle Color=Primary, textAlignment=Left",108206:6136
"viewport=DesktopTablet, Pairings=BodyLG+BodyMD, titleBold=False, Subtitle Color=Primary, textAlignment=Center",108206:6165
"viewport=DesktopTablet, Pairings=BodyLG+BodySM, titleBold=False, Subtitle Color=Primary, textAlignment=Left",108206:6143
"viewport=DesktopTablet, Pairings=BodyLG+BodySM, titleBold=False, Subtitle Color=Primary, textAlignment=Center",108206:6167
"viewport=DesktopTablet, Pairings=BodyMD+BodySM, titleBold=False, Subtitle Color=Primary, textAlignment=Left",108206:6154
"viewport=DesktopTablet, Pairings=BodyMD+BodySM, titleBold=False, Subtitle Color=Primary, textAlignment=Center",108206:6169
"viewport=DesktopTablet, Pairings=Title2XL+BodyMD, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:177264
"viewport=DesktopTablet, Pairings=Title2XL+BodyMD, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:284996
"viewport=DesktopTablet, Pairings=Title2XL+BodyMD, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",51640:177266
"viewport=DesktopTablet, Pairings=Title2XL+BodyMD, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:284998
"viewport=DesktopTablet, Pairings=Title2XL+BodyLG, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:177276
"viewport=DesktopTablet, Pairings=Title2XL+BodyLG, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:285008
"viewport=DesktopTablet, Pairings=Title2XL+BodyLG, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",51640:177281
"viewport=DesktopTablet, Pairings=Title2XL+BodyLG, titleBold=False, Subtitle Color=Primary, textAlignment=Left",61484:285013
"viewport=DesktopTablet, Pairings=Title2XL+BodyLG, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:177296
"viewport=DesktopTablet, Pairings=Title2XL+BodyLG, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:285028
"viewport=DesktopTablet, Pairings=Title2XL+BodyLG, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",51640:177301
"viewport=DesktopTablet, Pairings=Title2XL+BodyLG, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:285033
"viewport=DesktopTablet, Pairings=Title2XL+Title LG, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:177326
"viewport=DesktopTablet, Pairings=Title2XL+Title LG, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:285058
"viewport=DesktopTablet, Pairings=Title2XL+Title LG, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",51640:177331
"viewport=DesktopTablet, Pairings=Title2XL+Title LG, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:285063
"viewport=DesktopTablet, Pairings=FeatSM+TitleLG, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:177346
"viewport=DesktopTablet, Pairings=FeatSM+TitleLG, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:285078
"viewport=DesktopTablet, Pairings=FeatSM+TitleLG, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",51640:177351
"viewport=DesktopTablet, Pairings=FeatSM+TitleLG, titleBold=False, Subtitle Color=Primary, textAlignment=Left",61484:285083
"viewport=DesktopTablet, Pairings=FeatSM+TitleLG, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:177366
"viewport=DesktopTablet, Pairings=FeatSM+TitleLG, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:285098
"viewport=DesktopTablet, Pairings=FeatSM+TitleLG, titleBold=False, Subtitle Color=Secondary, textAlignment=Center",51640:177371
"viewport=DesktopTablet, Pairings=FeatSM+TitleLG, titleBold=False, Subtitle Color=Primary, textAlignment=Center",61484:285103
"viewport=DesktopTablet, Pairings=FeatMD+TitleLG, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:177386
"viewport=DesktopTablet, Pairings=FeatMD+TitleLG, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:285118
"viewport=DesktopTablet, Pairings=FeatMD+TitleXL, titleBold=True, Subtitle Color=Secondary, textAlignment=Left",51640:177391
"viewport=DesktopTablet, Pairings=FeatMD+TitleXL, titleBold=True, Subtitle Color=Primary, textAlignment=Left",61484:285123
"viewport=DesktopTablet, Pairings=FeatMD+TitleXL, titleBold=True, Subtitle Color=Secondary, textAlignment=Center",51640:177393
"viewport=DesktopTablet, Pairings=FeatMD+TitleXL, titleBold=True, Subtitle Color=Primary, textAlignment=Center",61484:285125
"viewport=DesktopTablet, Pairings=FeatMD+TitleXL, titleBold=False, Subtitle Color=Secondary, textAlignment=Left",51640:177395
